v-sweep,v(drain),v(gate),v(source),v(body),i(vd),i(vg),i(vs),i(vb)
0.0,0.0,0.0,0.0,1.1,1.100012e-12,6.413046e-15,1.100012e-12,-2.20651e-12
0.01,0.01,0.0,0.0,1.1,1.086443e-12,6.413199e-15,1.10358e-12,-2.19655e-12
0.02,0.02,0.0,0.0,1.1,1.066912e-12,6.41341e-15,1.113111e-12,-2.18656e-12
0.03,0.03,0.0,0.0,1.1,1.043665e-12,6.413554e-15,1.126358e-12,-2.17651e-12
0.04,0.04,0.0,0.0,1.1,1.013066e-12,6.413675e-15,1.146957e-12,-2.16654e-12
0.05,0.05,0.0,0.0,1.1,9.715074e-13,6.413776e-15,1.178515e-12,-2.15655e-12
0.06,0.06,0.0,0.0,1.1,9.13335e-13,6.413859e-15,1.226688e-12,-2.14662e-12
0.07,0.07,0.0,0.0,1.1,8.297201e-13,6.413926e-15,1.300303e-12,-2.13657e-12
0.08,0.08,0.0,0.0,1.1,7.070445e-13,6.413978e-15,1.412978e-12,-2.12647e-12
0.09,0.09,0.0,0.0,1.1,5.244476e-13,6.414019e-15,1.585575e-12,-2.11647e-12
0.1,0.1,0.0,0.0,1.1,2.500606e-13,6.414048e-15,1.849962e-12,-2.10648e-12
0.11,0.11,0.0,0.0,1.1,-1.64752e-13,6.414069e-15,2.254775e-12,-2.09649e-12
0.12,0.12,0.0,0.0,1.1,-7.94165e-13,6.414082e-15,2.874188e-12,-2.08647e-12
0.13,0.13,0.0,0.0,1.1,-1.75122e-12,6.414091e-15,3.821241e-12,-2.07648e-12
0.14,0.14,0.0,0.0,1.1,-3.20805e-12,6.414097e-15,5.268077e-12,-2.06651e-12
0.15,0.15,0.0,0.0,1.1,-5.42658e-12,6.41411e-15,7.476602e-12,-2.05652e-12
0.16,0.16,0.0,0.0,1.1,-8.8049e-12,6.414156e-15,1.084492e-11,-2.04647e-12
0.17,0.17,0.0,0.0,1.1,-1.39475e-11,6.414283e-15,1.59775e-11,-2.03654e-12
0.18,0.18,0.0,0.0,1.1,-2.1771e-11,6.414474e-15,2.379106e-11,-2.02646e-12
0.19,0.19,0.0,0.0,1.1,-3.36639e-11,6.41471e-15,3.567397e-11,-2.01647e-12
0.2,0.2,0.0,0.0,1.1,-5.17257e-11,6.414996e-15,5.372572e-11,-2.00653e-12
0.21,0.21,0.0,0.0,1.1,-7.91255e-11,6.415343e-15,8.111556e-11,-1.99649e-12
0.22,0.22,0.0,0.0,1.1,-1.20638e-10,6.415769e-15,1.226179e-10,-1.98652e-12
0.23,0.23,0.0,0.0,1.1,-1.83439e-10,6.416304e-15,1.854086e-10,-1.97656e-12
0.24,0.24,0.0,0.0,1.1,-2.78283e-10,6.41699e-15,2.802434e-10,-1.96648e-12
0.25,0.25,0.0,0.0,1.1,-4.21243e-10,6.417885e-15,4.231934e-10,-1.95655e-12
0.26,0.26,0.0,0.0,1.1,-6.36244e-10,6.41908e-15,6.38184e-10,-1.94655e-12
0.27,0.27,0.0,0.0,1.1,-9.58753e-10,6.420703e-15,9.606829e-10,-1.93651e-12
0.28,0.28,0.0,0.0,1.1,-1.44109e-09,6.42294e-15,1.443012e-09,-1.92654e-12
0.29,0.29,0.0,0.0,1.1,-2.16002e-09,6.426063e-15,2.161928e-09,-1.91655e-12
0.3,0.3,0.0,0.0,1.1,-3.22741e-09,6.43046e-15,3.229313e-09,-1.90656e-12
0.31,0.31,0.0,0.0,1.1,-4.8052e-09,6.436683e-15,4.807093e-09,-1.89654e-12
0.32,0.32,0.0,0.0,1.1,-7.1259e-09,6.445516e-15,7.127775e-09,-1.8866e-12
0.33,0.33,0.0,0.0,1.1,-1.05205e-08,6.458049e-15,1.052235e-08,-1.87664e-12
0.34,0.34,0.0,0.0,1.1,-1.54559e-08,6.475788e-15,1.545776e-08,-1.86667e-12
0.35,0.35,0.0,0.0,1.1,-2.25847e-08,6.500781e-15,2.258654e-08,-1.85665e-12
0.36,0.36,0.0,0.0,1.1,-3.28103e-08,6.535776e-15,3.281215e-08,-1.84683e-12
0.37,0.37,0.0,0.0,1.1,-4.73724e-08,6.584393e-15,4.73742e-08,-1.83681e-12
0.38,0.38,0.0,0.0,1.1,-6.79573e-08,6.651337e-15,6.795916e-08,-1.82701e-12
0.39,0.39,0.0,0.0,1.1,-9.68414e-08,6.742616e-15,9.684324e-08,-1.81721e-12
0.4,0.4,0.0,0.0,1.1,-1.37073e-07,6.865794e-15,1.370743e-07,-1.80739e-12
0.41,0.41,0.0,0.0,1.1,-1.92696e-07,7.030275e-15,1.926976e-07,-1.79787e-12
0.42,0.42,0.0,0.0,1.1,-2.6902e-07,7.247633e-15,2.690221e-07,-1.78835e-12
0.43,0.43,0.0,0.0,1.1,-3.72909e-07,7.532022e-15,3.729108e-07,-1.77905e-12
0.44,0.44,0.0,0.0,1.1,-5.13054e-07,7.900695e-15,5.130556e-07,-1.76997e-12
0.45,0.45,0.0,0.0,1.1,-7.00169e-07,8.374683e-15,7.001704e-07,-1.76115e-12
0.46,0.46,0.0,0.0,1.1,-9.47017e-07,8.97966e-15,9.470188e-07,-1.75293e-12
0.47,0.47,0.0,0.0,1.1,-1.26819e-06,9.747065e-15,1.268188e-06,-1.74494e-12
0.48,0.48,0.0,0.0,1.1,-1.67955e-06,1.071549e-14,1.679555e-06,-1.73769e-12
0.49,0.49,0.0,0.0,1.1,-2.19745e-06,1.193242e-14,2.197448e-06,-1.73109e-12
0.5,0.5,0.0,0.0,1.1,-2.8376e-06,1.345635e-14,2.837597e-06,-1.72529e-12
0.51,0.51,0.0,0.0,1.1,-3.61401e-06,1.535935e-14,3.614015e-06,-1.72046e-12
0.52,0.52,0.0,0.0,1.1,-4.53802e-06,1.773024e-14,4.538017e-06,-1.71688e-12
0.53,0.53,0.0,0.0,1.1,-5.61751e-06,2.067841e-14,5.617516e-06,-1.71449e-12
0.54,0.54,0.0,0.0,1.1,-6.8567e-06,2.433847e-14,6.856706e-06,-1.71338e-12
0.55,0.55,0.0,0.0,1.1,-8.25613e-06,2.887588e-14,8.256134e-06,-1.71396e-12
0.56,0.56,0.0,0.0,1.1,-9.81309e-06,3.449385e-14,9.813091e-06,-1.71632e-12
0.57,0.57,0.0,0.0,1.1,-1.15222e-05,4.144172e-14,1.152221e-05,-1.72068e-12
0.58,0.58,0.0,0.0,1.1,-1.33762e-05,5.002521e-14,1.337616e-05,-1.72728e-12
0.59,0.59,0.0,0.0,1.1,-1.53663e-05,6.061899e-14,1.536633e-05,-1.73656e-12
0.6,0.6,0.0,0.0,1.1,-1.74834e-05,7.3682e-14,1.748342e-05,-1.74874e-12
0.61,0.61,0.0,0.0,1.1,-1.9718e-05,8.977628e-14,1.971797e-05,-1.76459e-12
0.62,0.62,0.0,0.0,1.1,-2.20607e-05,1.0959e-13,2.206068e-05,-1.7846e-12
0.63,0.63,0.0,0.0,1.1,-2.45027e-05,1.339654e-13,2.450267e-05,-1.80972e-12
0.64,0.64,0.0,0.0,1.1,-2.70357e-05,1.639335e-13,2.703568e-05,-1.84067e-12
0.65,0.65,0.0,0.0,1.1,-2.96521e-05,2.007556e-13,2.96521e-05,-1.87905e-12
0.66,0.66,0.0,0.0,1.1,-3.2345e-05,2.45975e-13,3.234501e-05,-1.92629e-12
0.67,0.67,0.0,0.0,1.1,-3.51082e-05,3.01479e-13,3.510817e-05,-1.98411e-12
0.68,0.68,0.0,0.0,1.1,-3.7936e-05,3.695754e-13,3.793598e-05,-2.05469e-12
0.69,0.69,0.0,0.0,1.1,-4.08234e-05,4.53085e-13,4.082342e-05,-2.14123e-12
0.7,0.7,0.0,0.0,1.1,-4.3766e-05,5.554541e-13,4.376601e-05,-2.24698e-12
0.71,0.71,0.0,0.0,1.1,-4.67597e-05,6.808918e-13,4.675975e-05,-2.37596e-12
0.72,0.72,0.0,0.0,1.1,-4.9801e-05,8.345361e-13,4.980104e-05,-2.53353e-12
0.73,0.73,0.0,0.0,1.1,-5.28867e-05,1.022655e-12,5.288667e-05,-2.72599e-12
0.74,0.74,0.0,0.0,1.1,-5.60137e-05,1.25289e-12,5.601372e-05,-2.96066e-12
0.75,0.75,0.0,0.0,1.1,-5.91796e-05,1.534549e-12,5.91796e-05,-3.2471e-12
0.76,0.76,0.0,0.0,1.1,-6.23819e-05,1.878964e-12,6.23819e-05,-3.59662e-12
0.77,0.77,0.0,0.0,1.1,-6.56185e-05,2.299911e-12,6.561849e-05,-4.02298e-12
0.78,0.78,0.0,0.0,1.1,-6.88874e-05,2.814123e-12,6.888739e-05,-4.54273e-12
0.79,0.79,0.0,0.0,1.1,-7.21868e-05,3.441894e-12,7.218679e-05,-5.17633e-12
0.8,0.8,0.0,0.0,1.1,-7.5515e-05,4.207807e-12,7.551503e-05,-5.94835e-12
0.81,0.81,0.0,0.0,1.1,-7.88706e-05,5.141581e-12,7.887059e-05,-6.88855e-12
0.82,0.82,0.0,0.0,1.1,-8.22521e-05,6.279082e-12,8.225205e-05,-8.03257e-12
0.83,0.83,0.0,0.0,1.1,-8.56581e-05,7.663494e-12,8.565811e-05,-9.42391e-12
0.84,0.84,0.0,0.0,1.1,-8.90875e-05,9.346684e-12,8.908753e-05,-1.11141e-11
0.85,0.85,0.0,0.0,1.1,-9.25392e-05,1.139077e-11,9.253921e-05,-1.31656e-11
0.86,0.86,0.0,0.0,1.1,-9.60121e-05,1.386991e-11,9.601207e-05,-1.56524e-11
0.87,0.87,0.0,0.0,1.1,-9.95051e-05,1.68723e-11,9.950514e-05,-1.86625e-11
0.88,0.88,0.0,0.0,1.1,-0.000103017,2.050243e-11,0.0001030175,-2.23007e-11
0.89,0.89,0.0,0.0,1.1,-0.000106548,2.488351e-11,0.0001065483,-2.669e-11
0.9,0.9,0.0,0.0,1.1,-0.000110097,3.016009e-11,0.0001100967,-3.19751e-11
0.91,0.91,0.0,0.0,1.1,-0.000113662,3.65008e-11,0.0001136619,-3.83246e-11
0.92,0.92,0.0,0.0,1.1,-0.000117243,4.410112e-11,0.0001172434,-4.59337e-11
0.93,0.93,0.0,0.0,1.1,-0.00012084,5.318617e-11,0.0001208403,-5.50281e-11
0.94,0.94,0.0,0.0,1.1,-0.000124452,6.401325e-11,0.0001244521,-6.58646e-11
0.95,0.95,0.0,0.0,1.1,-0.000128078,7.687418e-11,0.0001280782,-7.87351e-11
0.96,0.96,0.0,0.0,1.1,-0.000131718,9.209711e-11,0.000131718,-9.39678e-11
0.97,0.97,0.0,0.0,1.1,-0.000135371,1.100479e-10,0.0001353711,-1.11929e-10
0.98,0.98,0.0,0.0,1.1,-0.000139037,1.311307e-10,0.000139037,-1.33022e-10
0.99,0.99,0.0,0.0,1.1,-0.000142715,1.557879e-10,0.0001427151,-1.57689e-10
1.0,1.0,0.0,0.0,1.1,-0.000146405,1.844996e-10,0.0001464052,-1.86412e-10
1.01,1.01,0.0,0.0,1.1,-0.000150107,2.177821e-10,0.0001501067,-2.19705e-10
1.02,1.02,0.0,0.0,1.1,-0.000153819,2.56186e-10,0.0001538194,-2.5812e-10
1.03,1.03,0.0,0.0,1.1,-0.000157543,3.002943e-10,0.0001575429,-3.0224e-10
1.04,1.04,0.0,0.0,1.1,-0.000161277,3.507206e-10,0.0001612769,-3.52677e-10
1.05,1.05,0.0,0.0,1.1,-0.000165021,4.08107e-10,0.0001650211,-4.10076e-10
1.06,1.06,0.0,0.0,1.1,-0.000168775,4.731231e-10,0.0001687752,-4.75104e-10
1.07,1.07,0.0,0.0,1.1,-0.000172539,5.464657e-10,0.000172539,-5.48458e-10
1.08,1.08,0.0,0.0,1.1,-0.000176312,6.288593e-10,0.0001763122,-6.30864e-10
1.09,1.09,0.0,0.0,1.1,-0.000180095,7.21057e-10,0.0001800947,-7.23074e-10
1.1,1.1,0.0,0.0,1.1,-0.000183886,8.238436e-10,0.0001838862,-8.25874e-10
0.0,0.0,0.0,0.01,1.1,1.104865e-12,6.413242e-15,1.085158e-12,-2.19649e-12
0.01,0.01,0.0,0.01,1.1,1.090265e-12,6.413395e-15,1.089758e-12,-2.1865e-12
0.02,0.02,0.0,0.01,1.1,1.073085e-12,6.413548e-15,1.096938e-12,-2.17648e-12
0.03,0.03,0.0,0.01,1.1,1.051324e-12,6.413692e-15,1.108699e-12,-2.16649e-12
0.04,0.04,0.0,0.01,1.1,1.022439e-12,6.413813e-15,1.127584e-12,-2.1565e-12
0.05,0.05,0.0,0.01,1.1,9.830824e-13,6.413914e-15,1.15694e-12,-2.14651e-12
0.06,0.06,0.0,0.01,1.1,9.281259e-13,6.413997e-15,1.201897e-12,-2.13646e-12
0.07,0.07,0.0,0.01,1.1,8.495244e-13,6.414064e-15,1.270498e-12,-2.12652e-12
0.08,0.08,0.0,0.01,1.1,7.347243e-13,6.414117e-15,1.375298e-12,-2.11647e-12
0.09,0.09,0.0,0.01,1.1,5.643678e-13,6.414157e-15,1.535655e-12,-2.10645e-12
0.1,0.1,0.0,0.01,1.1,3.088144e-13,6.414186e-15,1.781208e-12,-2.09646e-12
0.11,0.11,0.0,0.01,1.1,-7.71977e-14,6.414207e-15,2.157221e-12,-2.08647e-12
0.12,0.12,0.0,0.01,1.1,-6.62711e-13,6.41422e-15,2.732734e-12,-2.07648e-12
0.13,0.13,0.0,0.01,1.1,-1.55297e-12,6.414228e-15,3.612992e-12,-2.06651e-12
0.14,0.14,0.0,0.01,1.1,-2.90827e-12,6.414235e-15,4.958294e-12,-2.05649e-12
0.15,0.15,0.0,0.01,1.1,-4.97257e-12,6.414247e-15,7.01259e-12,-2.04647e-12
0.16,0.16,0.0,0.01,1.1,-8.11676e-12,6.414291e-15,1.014679e-11,-2.03654e-12
0.17,0.17,0.0,0.01,1.1,-1.29042e-11,6.414417e-15,1.492421e-11,-2.02643e-12
0.18,0.18,0.0,0.01,1.1,-2.01894e-11,6.414606e-15,2.21994e-11,-2.01647e-12
0.19,0.19,0.0,0.01,1.1,-3.1267e-11,6.41484e-15,3.3267e-11,-2.00653e-12
0.2,0.2,0.0,0.01,1.1,-4.80953e-11,6.415121e-15,5.008536e-11,-1.99643e-12
0.21,0.21,0.0,0.01,1.1,-7.36317e-11,6.415461e-15,7.561171e-11,-1.98647e-12
0.22,0.22,0.0,0.01,1.1,-1.12333e-10,6.415878e-15,1.143029e-10,-1.97647e-12
0.23,0.23,0.0,0.01,1.1,-1.709e-10,6.416399e-15,1.728602e-10,-1.96643e-12
0.24,0.24,0.0,0.01,1.1,-2.59383e-10,6.417062e-15,2.613333e-10,-1.95655e-12
0.25,0.25,0.0,0.01,1.1,-3.92807e-10,6.417926e-15,3.947466e-10,-1.94653e-12
0.26,0.26,0.0,0.01,1.1,-5.93552e-10,6.419072e-15,5.954819e-10,-1.93645e-12
0.27,0.27,0.0,0.01,1.1,-8.94823e-10,6.420624e-15,8.967431e-10,-1.92649e-12
0.28,0.28,0.0,0.01,1.1,-1.34564e-09,6.422757e-15,1.347554e-09,-1.91649e-12
0.29,0.29,0.0,0.01,1.1,-2.018e-09,6.425727e-15,2.019901e-09,-1.90647e-12
0.3,0.3,0.0,0.01,1.1,-3.01694e-09,6.429901e-15,3.018827e-09,-1.89659e-12
0.31,0.31,0.0,0.01,1.1,-4.49466e-09,6.435804e-15,4.496542e-09,-1.88655e-12
0.32,0.32,0.0,0.01,1.1,-6.67002e-09,6.444176e-15,6.671891e-09,-1.87661e-12
0.33,0.33,0.0,0.01,1.1,-9.855e-09,6.456054e-15,9.856859e-09,-1.86665e-12
0.34,0.34,0.0,0.01,1.1,-1.44904e-08,6.472871e-15,1.449222e-08,-1.85663e-12
0.35,0.35,0.0,0.01,1.1,-2.11931e-08,6.496583e-15,2.119491e-08,-1.84663e-12
0.36,0.36,0.0,0.01,1.1,-3.08185e-08,6.529814e-15,3.082033e-08,-1.8367e-12
0.37,0.37,0.0,0.01,1.1,-4.45421e-08,6.576039e-15,4.45439e-08,-1.82671e-12
0.38,0.38,0.0,0.01,1.1,-6.39651e-08,6.639778e-15,6.39669e-08,-1.81688e-12
0.39,0.39,0.0,0.01,1.1,-9.12516e-08,6.72682e-15,9.125343e-08,-1.80705e-12
0.4,0.4,0.0,0.01,1.1,-1.29303e-07,6.84447e-15,1.293052e-07,-1.79737e-12
0.41,0.41,0.0,0.01,1.1,-1.81978e-07,7.001827e-15,1.819797e-07,-1.78768e-12
0.42,0.42,0.0,0.01,1.1,-2.54348e-07,7.210103e-15,2.543501e-07,-1.77819e-12
0.43,0.43,0.0,0.01,1.1,-3.52991e-07,7.483022e-15,3.529931e-07,-1.76886e-12
0.44,0.44,0.0,0.01,1.1,-4.86268e-07,7.83732e-15,4.862694e-07,-1.75976e-12
0.45,0.45,0.0,0.01,1.1,-6.64533e-07,8.29339e-15,6.645347e-07,-1.75088e-12
0.46,0.46,0.0,0.01,1.1,-9.00198e-07,8.876122e-15,9.001997e-07,-1.74241e-12
0.47,0.47,0.0,0.01,1.1,-1.20755e-06,9.615978e-15,1.207551e-06,-1.73442e-12
0.48,0.48,0.0,0.01,1.1,-1.60226e-06,1.055034e-14,1.602266e-06,-1.72695e-12
0.49,0.49,0.0,0.01,1.1,-2.10063e-06,1.172517e-14,2.100629e-06,-1.72024e-12
0.5,0.5,0.0,0.01,1.1,-2.7185e-06,1.31971e-14,2.7185e-06,-1.71424e-12
0.51,0.51,0.0,0.01,1.1,-3.4702e-06,1.503589e-14,3.470206e-06,-1.70919e-12
0.52,0.52,0.0,0.01,1.1,-4.36752e-06,1.732753e-14,4.367524e-06,-1.70527e-12
0.53,0.53,0.0,0.01,1.1,-5.41893e-06,2.017794e-14,5.41893e-06,-1.70264e-12
0.54,0.54,0.0,0.01,1.1,-6.62921e-06,2.371746e-14,6.629216e-06,-1.70131e-12
0.55,0.55,0.0,0.01,1.1,-7.9995e-06,2.810637e-14,7.999505e-06,-1.70136e-12
0.56,0.56,0.0,0.01,1.1,-9.52759e-06,3.354154e-14,9.52759e-06,-1.70333e-12
0.57,0.57,0.0,0.01,1.1,-1.12085e-05,4.026456e-14,1.120851e-05,-1.70719e-12
0.58,0.58,0.0,0.01,1.1,-1.30352e-05,4.857169e-14,1.303525e-05,-1.71321e-12
0.59,0.59,0.0,0.01,1.1,-1.49994e-05,5.882603e-14,1.499937e-05,-1.72176e-12
0.6,0.6,0.0,0.01,1.1,-1.70917e-05,7.147239e-14,1.709171e-05,-1.73336e-12
0.61,0.61,0.0,0.01,1.1,-1.93028e-05,8.705553e-14,1.930282e-05,-1.74838e-12
0.62,0.62,0.0,0.01,1.1,-2.16234e-05,1.062425e-13,2.162339e-05,-1.7675e-12
0.63,0.63,0.0,0.01,1.1,-2.40445e-05,1.298497e-13,2.404451e-05,-1.79148e-12
0.64,0.64,0.0,0.01,1.1,-2.65578e-05,1.588765e-13,2.655782e-05,-1.82138e-12
0.65,0.65,0.0,0.01,1.1,-2.91556e-05,1.945459e-13,2.915563e-05,-1.85826e-12
0.66,0.66,0.0,0.01,1.1,-3.18309e-05,2.38354e-13,3.183094e-05,-1.90362e-12
0.67,0.67,0.0,0.01,1.1,-3.45774e-05,2.921305e-13,3.45774e-05,-1.95932e-12
0.68,0.68,0.0,0.01,1.1,-3.73893e-05,3.581133e-13,3.738934e-05,-2.02774e-12
0.69,0.69,0.0,0.01,1.1,-4.02617e-05,4.390373e-13,4.026167e-05,-2.11131e-12
0.7,0.7,0.0,0.01,1.1,-4.31898e-05,5.382449e-13,4.318982e-05,-2.21348e-12
0.71,0.71,0.0,0.01,1.1,-4.61697e-05,6.598183e-13,4.616972e-05,-2.33838e-12
0.72,0.72,0.0,0.01,1.1,-4.91977e-05,8.087408e-13,4.919774e-05,-2.49092e-12
0.73,0.73,0.0,0.01,1.1,-5.22706e-05,9.910927e-13,5.227058e-05,-2.67714e-12
0.74,0.74,0.0,0.01,1.1,-5.53853e-05,1.214288e-12,5.538532e-05,-2.90451e-12
0.75,0.75,0.0,0.01,1.1,-5.85393e-05,1.487358e-12,5.853928e-05,-3.18198e-12
0.76,0.76,0.0,0.01,1.1,-6.17301e-05,1.8213e-12,6.173006e-05,-3.52074e-12
0.77,0.77,0.0,0.01,1.1,-6.49555e-05,2.229485e-12,6.495546e-05,-3.93391e-12
0.78,0.78,0.0,0.01,1.1,-6.82135e-05,2.728159e-12,6.821349e-05,-4.43778e-12
0.79,0.79,0.0,0.01,1.1,-7.15023e-05,3.33703e-12,7.150231e-05,-5.05226e-12
0.8,0.8,0.0,0.01,1.1,-7.48202e-05,4.079973e-12,7.482025e-05,-5.80086e-12
0.81,0.81,0.0,0.01,1.1,-7.81657e-05,4.985866e-12,7.816574e-05,-6.7128e-12
0.82,0.82,0.0,0.01,1.1,-8.15374e-05,6.089567e-12,8.153736e-05,-7.8228e-12
0.83,0.83,0.0,0.01,1.1,-8.49338e-05,7.433065e-12,8.493377e-05,-9.17275e-12
0.84,0.84,0.0,0.01,1.1,-8.83537e-05,9.06681e-12,8.835375e-05,-1.08132e-11
0.85,0.85,0.0,0.01,1.1,-9.17961e-05,1.105126e-11,9.179614e-05,-1.28046e-11
0.86,0.86,0.0,0.01,1.1,-9.52599e-05,1.345861e-11,9.525988e-05,-1.52192e-11
0.87,0.87,0.0,0.01,1.1,-9.8744e-05,1.63748e-11,9.874396e-05,-1.8143e-11
0.88,0.88,0.0,0.01,1.1,-0.000102247,1.99017e-11,0.0001022474,-2.16775e-11
0.89,0.89,0.0,0.01,1.1,-0.000105769,2.415954e-11,0.0001057695,-2.59433e-11
0.9,0.9,0.0,0.01,1.1,-0.000109309,2.928945e-11,0.0001093092,-3.10813e-11
0.91,0.91,0.0,0.01,1.1,-0.000112866,3.545625e-11,0.0001128659,-3.72565e-11
0.92,0.92,0.0,0.01,1.1,-0.000116439,4.285121e-11,0.0001164388,-4.46601e-11
0.93,0.93,0.0,0.01,1.1,-0.000120027,5.169482e-11,0.0001200273,-5.35124e-11
0.94,0.94,0.0,0.01,1.1,-0.000123631,6.223939e-11,0.0001236307,-6.4066e-11
0.95,0.95,0.0,0.01,1.1,-0.000127248,7.477144e-11,0.0001272484,-7.66073e-11
0.96,0.96,0.0,0.01,1.1,-0.00013088,8.96136e-11,0.0001308799,-9.14589e-11
0.97,0.97,0.0,0.01,1.1,-0.000134525,1.07126e-10,0.0001345246,-1.08981e-10
0.98,0.98,0.0,0.01,1.1,-0.000138182,1.277071e-10,0.0001381821,-1.29572e-10
0.99,0.99,0.0,0.01,1.1,-0.000141852,1.517938e-10,0.0001418519,-1.53669e-10
1.0,1.0,0.0,0.01,1.1,-0.000145534,1.798606e-10,0.0001455335,-1.81746e-10
1.01,1.01,0.0,0.01,1.1,-0.000149227,2.124185e-10,0.0001492266,-2.14314e-10
1.02,1.02,0.0,0.01,1.1,-0.000152931,2.500133e-10,0.0001529308,-2.5192e-10
1.03,1.03,0.0,0.01,1.1,-0.000156646,2.932235e-10,0.0001566457,-2.95141e-10
1.04,1.04,0.0,0.01,1.1,-0.000160371,3.426584e-10,0.000160371,-3.44587e-10
1.05,1.05,0.0,0.01,1.1,-0.000164106,3.98956e-10,0.0001641064,-4.00896e-10
1.06,1.06,0.0,0.01,1.1,-0.000167852,4.627822e-10,0.0001678517,-4.64734e-10
1.07,1.07,0.0,0.01,1.1,-0.000171606,5.348299e-10,0.0001716064,-5.36793e-10
1.08,1.08,0.0,0.01,1.1,-0.00017537,6.158197e-10,0.0001753705,-6.17795e-10
1.09,1.09,0.0,0.01,1.1,-0.000179144,7.065006e-10,0.0001791436,-7.08488e-10
1.1,1.1,0.0,0.01,1.1,-0.000182926,8.076527e-10,0.0001829257,-8.09652e-10
0.0,0.0,0.0,0.02,1.1,1.113111e-12,6.41341e-15,1.066912e-12,-2.18647e-12
0.01,0.01,0.0,0.02,1.1,1.097338e-12,6.413563e-15,1.072685e-12,-2.17645e-12
0.02,0.02,0.0,0.02,1.1,1.080011e-12,6.413659e-15,1.080011e-12,-2.16649e-12
0.03,0.03,0.0,0.02,1.1,1.060129e-12,6.413802e-15,1.089893e-12,-2.1565e-12
0.04,0.04,0.0,0.02,1.1,1.033358e-12,6.413923e-15,1.106665e-12,-2.14651e-12
0.05,0.05,0.0,0.02,1.1,9.964395e-13,6.414024e-15,1.133583e-12,-2.13649e-12
0.06,0.06,0.0,0.02,1.1,9.446144e-13,6.414107e-15,1.175408e-12,-2.12652e-12
0.07,0.07,0.0,0.02,1.1,8.705867e-13,6.414174e-15,1.239436e-12,-2.1165e-12
0.08,0.08,0.0,0.02,1.1,7.629172e-13,6.414227e-15,1.337105e-12,-2.10643e-12
0.09,0.09,0.0,0.02,1.1,6.037606e-13,6.414267e-15,1.486262e-12,-2.09646e-12
0.1,0.1,0.0,0.02,1.1,3.656095e-13,6.414296e-15,1.714413e-12,-2.08647e-12
0.11,0.11,0.0,0.02,1.1,6.364118e-15,6.414317e-15,2.063659e-12,-2.07648e-12
0.12,0.12,0.0,0.02,1.1,-5.38234e-13,6.41433e-15,2.598256e-12,-2.06649e-12
0.13,0.13,0.0,0.02,1.1,-1.36615e-12,6.414338e-15,3.416177e-12,-2.05647e-12
0.14,0.14,0.0,0.02,1.1,-2.62665e-12,6.414344e-15,4.666673e-12,-2.04647e-12
0.15,0.15,0.0,0.02,1.1,-4.54691e-12,6.414356e-15,6.576937e-12,-2.03654e-12
0.16,0.16,0.0,0.02,1.1,-7.47246e-12,6.414399e-15,9.492482e-12,-2.02646e-12
0.17,0.17,0.0,0.02,1.1,-1.19282e-11,6.414524e-15,1.393821e-11,-2.01647e-12
0.18,0.18,0.0,0.02,1.1,-1.87106e-11,6.414711e-15,2.071062e-11,-2.00653e-12
0.19,0.19,0.0,0.02,1.1,-2.90267e-11,6.414942e-15,3.101676e-11,-1.99649e-12
0.2,0.2,0.0,0.02,1.1,-4.47031e-11,6.41522e-15,4.668308e-11,-1.98647e-12
0.21,0.21,0.0,0.02,1.1,-6.84986e-11,6.415553e-15,7.046866e-11,-1.97647e-12
0.22,0.22,0.0,0.02,1.1,-1.04573e-10,6.415961e-15,1.065333e-10,-1.96643e-12
0.23,0.23,0.0,0.02,1.1,-1.59184e-10,6.416468e-15,1.611343e-10,-1.95649e-12
0.24,0.24,0.0,0.02,1.1,-2.4172e-10,6.417111e-15,2.436605e-10,-1.94655e-12
0.25,0.25,0.0,0.02,1.1,-3.66226e-10,6.417944e-15,3.681556e-10,-1.93656e-12
0.26,0.26,0.0,0.02,1.1,-5.53634e-10,6.419046e-15,5.555543e-10,-1.92649e-12
0.27,0.27,0.0,0.02,1.1,-8.35026e-10,6.42053e-15,8.36936e-10,-1.91647e-12
0.28,0.28,0.0,0.02,1.1,-1.25633e-09,6.422565e-15,1.258226e-09,-1.90645e-12
0.29,0.29,0.0,0.02,1.1,-1.88503e-09,6.425391e-15,1.886924e-09,-1.89654e-12
0.3,0.3,0.0,0.02,1.1,-2.81975e-09,6.429355e-15,2.821631e-09,-1.88655e-12
0.31,0.31,0.0,0.02,1.1,-4.20352e-09,6.434954e-15,4.205392e-09,-1.87661e-12
0.32,0.32,0.0,0.02,1.1,-6.24228e-09,6.44289e-15,6.244142e-09,-1.86653e-12
0.33,0.33,0.0,0.02,1.1,-9.23002e-09,6.454148e-15,9.231875e-09,-1.85654e-12
0.34,0.34,0.0,0.02,1.1,-1.35827e-08,6.470092e-15,1.358456e-08,-1.84661e-12
0.35,0.35,0.0,0.02,1.1,-1.98835e-08,6.492585e-15,1.988531e-08,-1.8367e-12
0.36,0.36,0.0,0.02,1.1,-2.8942e-08,6.524138e-15,2.894384e-08,-1.82671e-12
0.37,0.37,0.0,0.02,1.1,-4.18726e-08,6.56808e-15,4.18744e-08,-1.8168e-12
0.38,0.38,0.0,0.02,1.1,-6.01953e-08,6.628754e-15,6.019705e-08,-1.80689e-12
